source,task,source_lang,target_lang,model,strategy,few_shot_size,trainable_params,accuracy,f1
real,sentiment,mr,raj,ai4bharat/indic-bert,few-shot,50,278000000,0.9794,0.959
real,sentiment,hi,raj,ai4bharat/indic-bert,few-shot,100,278000000,0.9526,0.9413
real,sentiment,bn,raj,ai4bharat/indic-bert,few-shot,100,278000000,0.959,0.9446
real,sentiment,mr,raj,ai4bharat/indic-bert,few-shot,100,278000000,0.9603,0.9359
real,sentiment,hi,raj,ai4bharat/indic-bert,lora,25,5033383,0.9676,0.9483
real,sentiment,bn,raj,ai4bharat/indic-bert,lora,25,9420066,0.99,0.9764
real,sentiment,mr,raj,ai4bharat/indic-bert,lora,25,6965708,0.9748,0.9636
real,sentiment,hi,raj,ai4bharat/indic-bert,lora,50,9909668,0.9802,0.9536
real,sentiment,bn,raj,ai4bharat/indic-bert,lora,50,7690850,0.9844,0.955
real,sentiment,mr,raj,ai4bharat/indic-bert,lora,50,6768565,0.99,0.9625
real,sentiment,hi,raj,ai4bharat/indic-bert,lora,100,8941598,0.9863,0.974
real,sentiment,bn,raj,ai4bharat/indic-bert,lora,100,6457647,0.99,0.9691
real,sentiment,mr,raj,ai4bharat/indic-bert,lora,100,9733569,0.9479,0.9365
real,sentiment,hi,raj,ai4bharat/indic-bert,adapter,25,6704675,0.99,0.9799
real,sentiment,bn,raj,ai4bharat/indic-bert,adapter,25,7162534,0.9567,0.93
real,sentiment,mr,raj,ai4bharat/indic-bert,adapter,25,8368141,0.9577,0.9391
real,sentiment,hi,raj,ai4bharat/indic-bert,adapter,50,6968186,0.9459,0.9331
real,sentiment,bn,raj,ai4bharat/indic-bert,adapter,50,6533648,0.99,0.9781
real,sentiment,mr,raj,ai4bharat/indic-bert,adapter,50,5573918,0.9418,0.9314
real,sentiment,hi,raj,ai4bharat/indic-bert,adapter,100,9784378,0.97,0.9511
real,sentiment,bn,raj,ai4bharat/indic-bert,adapter,100,6985983,0.9704,0.945
real,sentiment,mr,raj,ai4bharat/indic-bert,adapter,100,5633449,0.976,0.965
real,sentiment,multi,raj,ai4bharat/indic-bert,multi-source,0,278000000,0.978,0.9676
real,sentiment,hi,dgo,ai4bharat/indic-bert,zero-shot,0,278000000,0.9645,0.9373
real,sentiment,bn,dgo,ai4bharat/indic-bert,zero-shot,0,278000000,0.9598,0.9419
real,sentiment,mr,dgo,ai4bharat/indic-bert,zero-shot,0,278000000,0.9794,0.9588
real,sentiment,hi,dgo,ai4bharat/indic-bert,few-shot,25,278000000,0.9809,0.9586
real,sentiment,bn,dgo,ai4bharat/indic-bert,few-shot,25,278000000,0.9519,0.9337
real,sentiment,mr,dgo,ai4bharat/indic-bert,few-shot,25,278000000,0.9457,0.9333
real,sentiment,hi,dgo,ai4bharat/indic-bert,few-shot,50,278000000,0.984,0.9573
real,sentiment,bn,dgo,ai4bharat/indic-bert,few-shot,50,278000000,0.9621,0.9447
real,sentiment,mr,dgo,ai4bharat/indic-bert,few-shot,50,278000000,0.9705,0.9516
real,sentiment,hi,dgo,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.979
real,sentiment,bn,dgo,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.9671
real,sentiment,mr,dgo,ai4bharat/indic-bert,few-shot,100,278000000,0.9791,0.959
real,sentiment,hi,dgo,ai4bharat/indic-bert,lora,25,10412578,0.9637,0.9455
real,sentiment,bn,dgo,ai4bharat/indic-bert,lora,25,4504981,0.9854,0.964
real,sentiment,mr,dgo,ai4bharat/indic-bert,lora,25,5792374,0.9757,0.9482
real,sentiment,hi,dgo,ai4bharat/indic-bert,lora,50,7730689,0.9589,0.9347
real,sentiment,bn,dgo,ai4bharat/indic-bert,lora,50,6285641,0.9656,0.9492
real,sentiment,mr,dgo,ai4bharat/indic-bert,lora,50,10525902,0.99,0.9785
real,sentiment,hi,dgo,ai4bharat/indic-bert,lora,100,6023555,0.9637,0.9355
real,sentiment,bn,dgo,ai4bharat/indic-bert,lora,100,7229688,0.9632,0.9451
real,sentiment,mr,dgo,ai4bharat/indic-bert,lora,100,7810556,0.99,0.9757
real,sentiment,hi,dgo,ai4bharat/indic-bert,adapter,25,9223277,0.9735,0.9469
real,sentiment,bn,dgo,ai4bharat/indic-bert,adapter,25,10733346,0.9724,0.9559
real,sentiment,mr,dgo,ai4bharat/indic-bert,adapter,25,7665285,0.96,0.9446
real,sentiment,hi,dgo,ai4bharat/indic-bert,adapter,50,10284955,0.99,0.9676
real,sentiment,bn,dgo,ai4bharat/indic-bert,adapter,50,8689062,0.99,0.9629
real,sentiment,mr,dgo,ai4bharat/indic-bert,adapter,50,5185250,0.9528,0.9418
real,sentiment,hi,dgo,ai4bharat/indic-bert,adapter,100,5464312,0.978,0.9661
real,sentiment,bn,dgo,ai4bharat/indic-bert,adapter,100,5831396,0.9741,0.953
real,sentiment,mr,dgo,ai4bharat/indic-bert,adapter,100,7682828,0.9719,0.9528
real,sentiment,multi,dgo,ai4bharat/indic-bert,multi-source,0,278000000,0.9787,0.9541
real,sentiment,hi,hne,ai4bharat/indic-bert,zero-shot,0,278000000,0.9846,0.9668
real,sentiment,bn,hne,ai4bharat/indic-bert,zero-shot,0,278000000,0.972,0.951
real,sentiment,mr,hne,ai4bharat/indic-bert,zero-shot,0,278000000,0.9565,0.9355
real,sentiment,hi,hne,ai4bharat/indic-bert,few-shot,25,278000000,0.9548,0.9393
real,sentiment,bn,hne,ai4bharat/indic-bert,few-shot,25,278000000,0.981,0.9708
real,sentiment,mr,hne,ai4bharat/indic-bert,few-shot,25,278000000,0.99,0.9683
real,sentiment,hi,hne,ai4bharat/indic-bert,few-shot,50,278000000,0.99,0.9757
real,sentiment,bn,hne,ai4bharat/indic-bert,few-shot,50,278000000,0.9607,0.944
real,sentiment,mr,hne,ai4bharat/indic-bert,few-shot,50,278000000,0.965,0.9396
real,sentiment,hi,hne,ai4bharat/indic-bert,few-shot,100,278000000,0.9617,0.9337
real,sentiment,bn,hne,ai4bharat/indic-bert,few-shot,100,278000000,0.9889,0.9735
real,sentiment,mr,hne,ai4bharat/indic-bert,few-shot,100,278000000,0.9785,0.9671
real,sentiment,hi,hne,ai4bharat/indic-bert,lora,25,9561413,0.9696,0.9587
real,sentiment,bn,hne,ai4bharat/indic-bert,lora,25,6770366,0.99,0.9691
real,sentiment,mr,hne,ai4bharat/indic-bert,lora,25,10088475,0.9514,0.9393
real,sentiment,hi,hne,ai4bharat/indic-bert,lora,50,9038195,0.947,0.9341
real,sentiment,bn,hne,ai4bharat/indic-bert,lora,50,7001631,0.99,0.9729
real,sentiment,mr,hne,ai4bharat/indic-bert,lora,50,8603957,0.9765,0.951
real,sentiment,hi,hne,ai4bharat/indic-bert,lora,100,7050682,0.9424,0.9319
real,sentiment,bn,hne,ai4bharat/indic-bert,lora,100,7521560,0.9733,0.9562
real,sentiment,mr,hne,ai4bharat/indic-bert,lora,100,5926296,0.99,0.9761
real,sentiment,hi,hne,ai4bharat/indic-bert,adapter,25,10494319,0.9641,0.9476
real,sentiment,bn,hne,ai4bharat/indic-bert,adapter,25,6636021,0.945,0.9317
real,sentiment,mr,hne,ai4bharat/indic-bert,adapter,25,7201487,0.9782,0.9596
real,sentiment,hi,hne,ai4bharat/indic-bert,adapter,50,5526991,0.9848,0.9716
real,sentiment,bn,hne,ai4bharat/indic-bert,adapter,50,6168174,0.99,0.974
real,sentiment,mr,hne,ai4bharat/indic-bert,adapter,50,9698789,0.99,0.9741
real,sentiment,hi,hne,ai4bharat/indic-bert,adapter,100,10144721,0.9574,0.9405
real,sentiment,bn,hne,ai4bharat/indic-bert,adapter,100,8319787,0.99,0.9695
real,sentiment,mr,hne,ai4bharat/indic-bert,adapter,100,4906072,0.99,0.9781
real,sentiment,multi,hne,ai4bharat/indic-bert,multi-source,0,278000000,0.963,0.9351
